,number,values_0,values_1,datetime_start,datetime_complete,duration,params_checks,params_n_ratio,params_nskip,params_trees,params_w1,params_w2,system_attrs_nsga2:generation,system_attrs_nsga2:parents,state
2282,2282,0.22824513931720153,2.5611398220062256,2021-06-19 15:21:15.301700,2021-06-19 15:21:17.865974,0 days 00:00:02.564274,20,0.8047024443354969,10,1,30,25,45,"[1745, 488]",COMPLETE
2283,2283,0.2329854788435464,2.7567052841186523,2021-06-19 15:21:17.867832,2021-06-19 15:21:20.627813,0 days 00:00:02.759981,20,0.7044121314824888,10,1,13,25,45,"[2048, 1656]",COMPLETE
2284,2284,0.2423655994565768,2.574167251586914,2021-06-19 15:21:20.629872,2021-06-19 15:21:23.207484,0 days 00:00:02.577612,50,0.7044121314824888,10,1,4,26,45,"[1046, 1159]",COMPLETE
2285,2285,0.23456405430626387,2.7244861125946045,2021-06-19 15:21:23.209604,2021-06-19 15:21:25.937371,0 days 00:00:02.727767,20,0.7492482924832433,10,1,20,25,45,"[2100, 1929]",COMPLETE
2286,2286,0.2307194653453227,2.6269922256469727,2021-06-19 15:21:25.939254,2021-06-19 15:21:28.569539,0 days 00:00:02.630285,20,0.7044121314824888,10,8,24,25,45,"[1929, 1312]",COMPLETE
2287,2287,inf,inf,2021-06-19 15:21:28.571601,2021-06-19 15:21:28.775270,0 days 00:00:00.203669,20,0.4293024725465133,10,1,30,22,45,"[880, 1929]",COMPLETE
2288,2288,0.23403584003758496,2.753605365753174,2021-06-19 15:21:28.780767,2021-06-19 15:21:31.541120,0 days 00:00:02.760353,20,0.7492482924832433,10,1,30,25,45,"[1674, 2060]",COMPLETE
2289,2289,inf,inf,2021-06-19 15:21:31.543208,2021-06-19 15:21:31.954978,0 days 00:00:00.411770,10,0.5494833104804479,10,1,30,25,45,"[1246, 1974]",COMPLETE
2290,2290,0.3188034106103279,9.211164236068726,2021-06-19 15:21:31.958088,2021-06-19 15:21:41.189421,0 days 00:00:09.231333,20,0.8047024443354969,0,3,30,25,45,"[1246, 2229]",COMPLETE
2291,2291,0.2369271832246543,2.705418586730957,2021-06-19 15:21:41.191425,2021-06-19 15:21:43.900352,0 days 00:00:02.708927,0,0.5364327485246893,10,4,26,26,45,"[411, 2215]",COMPLETE
2292,2292,0.2300211754861107,2.577129364013672,2021-06-19 15:21:43.902410,2021-06-19 15:21:46.482905,0 days 00:00:02.580495,20,0.7816732829171198,10,1,30,26,45,"[1735, 1218]",COMPLETE
2293,2293,0.2336065903739873,2.6383955478668213,2021-06-19 15:21:46.485015,2021-06-19 15:21:49.126747,0 days 00:00:02.641732,20,0.775837870117549,10,9,30,25,45,"[1826, 1826]",COMPLETE
2294,2294,0.23151068565400815,2.731581926345825,2021-06-19 15:21:49.128862,2021-06-19 15:21:51.863597,0 days 00:00:02.734735,20,0.775837870117549,10,1,24,26,45,"[900, 1974]",COMPLETE
2295,2295,0.23440494859229188,2.554096221923828,2021-06-19 15:21:51.865687,2021-06-19 15:21:54.423123,0 days 00:00:02.557436,20,0.7492482924832433,10,1,23,25,45,"[2100, 2215]",COMPLETE
2296,2296,0.23136615806535055,2.7186062335968018,2021-06-19 15:21:54.425071,2021-06-19 15:21:57.146959,0 days 00:00:02.721888,20,0.8047024443354969,10,1,24,25,45,"[2176, 1312]",COMPLETE
2297,2297,0.227130098324518,2.6800577640533447,2021-06-19 15:21:57.148918,2021-06-19 15:21:59.832145,0 days 00:00:02.683227,20,0.775837870117549,10,9,30,26,45,"[908, 1826]",COMPLETE
2298,2298,0.2316885316738795,2.6276917457580566,2021-06-19 15:21:59.834045,2021-06-19 15:22:02.465040,0 days 00:00:02.630995,80,0.7492482924832433,10,1,30,24,45,"[1389, 1159]",COMPLETE
2299,2299,inf,inf,2021-06-19 15:22:02.466890,2021-06-19 15:22:02.827128,0 days 00:00:00.360238,20,0.5249677273159711,10,14,30,25,45,"[1826, 1826]",COMPLETE
2300,2300,0.2279800194722338,2.77477765083313,2021-06-19 15:22:02.830029,2021-06-19 15:23:19.368252,0 days 00:01:16.538223,20,0.7492482924832433,10,9,30,25,46,"[880, 374]",COMPLETE
2301,2301,0.2317672804558109,2.689491033554077,2021-06-19 15:23:19.371607,2021-06-19 15:23:22.064995,0 days 00:00:02.693388,20,0.9106534721457558,10,1,30,25,46,"[2063, 1656]",COMPLETE
2302,2302,0.23000353384829741,2.7940657138824463,2021-06-19 15:23:22.066883,2021-06-19 15:23:24.864173,0 days 00:00:02.797290,20,0.8047024443354969,10,12,24,25,46,"[2063, 2063]",COMPLETE
2303,2303,0.23144505218449257,2.6345560550689697,2021-06-19 15:23:24.866258,2021-06-19 15:23:27.504128,0 days 00:00:02.637870,50,0.7044121314824888,10,9,22,25,46,"[1705, 1851]",COMPLETE
2304,2304,0.23291107247262602,2.674006462097168,2021-06-19 15:23:27.506159,2021-06-19 15:23:30.183532,0 days 00:00:02.677373,20,0.7492482924832433,10,2,14,26,46,"[993, 1897]",COMPLETE
2305,2305,0.23122842138447214,2.628774404525757,2021-06-19 15:23:30.185654,2021-06-19 15:23:32.817753,0 days 00:00:02.632099,20,0.7492482924832433,10,8,30,26,46,"[1046, 1735]",COMPLETE
2306,2306,inf,inf,2021-06-19 15:23:32.819838,2021-06-19 15:23:32.917817,0 days 00:00:00.097979,20,0.3095099885387059,10,1,30,3,46,"[2048, 1416]",COMPLETE
2307,2307,inf,inf,2021-06-19 15:23:32.921097,2021-06-19 15:23:33.108972,0 days 00:00:00.187875,20,0.3639894724857899,10,1,30,25,46,"[2229, 1135]",COMPLETE
2308,2308,0.23168555268780436,2.5445408821105957,2021-06-19 15:23:33.116357,2021-06-19 15:23:35.670097,0 days 00:00:02.553740,20,0.775837870117549,10,1,30,25,46,"[2229, 1826]",COMPLETE
2309,2309,0.2783476732233876,2.817580223083496,2021-06-19 15:23:35.672252,2021-06-19 15:23:38.493195,0 days 00:00:02.820943,20,0.7044121314824888,10,9,24,12,46,"[2251, 1244]",COMPLETE
2310,2310,0.22940708225356107,2.5713558197021484,2021-06-19 15:23:38.495256,2021-06-19 15:23:41.069764,0 days 00:00:02.574508,20,0.6604080667638679,10,1,23,26,46,"[1219, 1219]",COMPLETE
2311,2311,0.23130393555811193,2.7181529998779297,2021-06-19 15:23:41.071880,2021-06-19 15:23:43.793606,0 days 00:00:02.721726,20,0.8047024443354969,10,1,23,25,46,"[2282, 647]",COMPLETE
2312,2312,0.22993134012400232,2.533859968185425,2021-06-19 15:23:43.795409,2021-06-19 15:23:46.332438,0 days 00:00:02.537029,20,0.7044121314824888,10,1,30,26,46,"[647, 1656]",COMPLETE
2313,2313,0.30428561296923406,4.454470634460449,2021-06-19 15:23:46.334537,2021-06-19 15:23:50.792403,0 days 00:00:04.457866,20,0.7044121314824888,2,1,30,22,46,"[1244, 1159]",COMPLETE
2314,2314,0.2275428270269039,2.5796470642089844,2021-06-19 15:23:50.794442,2021-06-19 15:23:53.377269,0 days 00:00:02.582827,20,0.775837870117549,10,1,30,25,46,"[2282, 1826]",COMPLETE
2315,2315,0.2326320712741314,2.558398485183716,2021-06-19 15:23:53.379281,2021-06-19 15:23:55.941368,0 days 00:00:02.562087,10,0.7492482924832433,10,1,24,25,46,"[1028, 2060]",COMPLETE
2316,2316,0.23001550188481162,2.6801507472991943,2021-06-19 15:23:55.943459,2021-06-19 15:23:58.626793,0 days 00:00:02.683334,10,0.7044121314824888,10,1,24,25,46,"[1246, 1599]",COMPLETE
2317,2317,inf,inf,2021-06-19 15:23:58.628859,2021-06-19 15:23:59.031658,0 days 00:00:00.402799,10,0.5729613927618461,10,1,30,25,46,"[1389, 2060]",COMPLETE
2318,2318,0.23279079886522058,2.642720937728882,2021-06-19 15:23:59.034437,2021-06-19 15:24:01.683359,0 days 00:00:02.648922,20,0.7044121314824888,10,1,29,26,46,"[1135, 2209]",COMPLETE
2319,2319,0.2431308063071569,2.9784460067749023,2021-06-19 15:24:01.685410,2021-06-19 15:24:04.667283,0 days 00:00:02.981873,20,0.775837870117549,8,9,30,26,46,"[1656, 2297]",COMPLETE
2320,2320,0.2317932593392164,2.5815277099609375,2021-06-19 15:24:04.669387,2021-06-19 15:24:07.254181,0 days 00:00:02.584794,20,0.8047024443354969,10,1,23,26,46,"[647, 2063]",COMPLETE
2321,2321,0.22896537006908915,2.8632919788360596,2021-06-19 15:24:07.256332,2021-06-19 15:24:10.122838,0 days 00:00:02.866506,20,0.8047024443354969,10,15,23,25,46,"[2215, 1312]",COMPLETE
2322,2322,0.269905671677727,2.6416471004486084,2021-06-19 15:24:10.124980,2021-06-19 15:24:12.770346,0 days 00:00:02.645366,20,0.7044121314824888,10,15,30,15,46,"[2215, 1159]",COMPLETE
2323,2323,0.2320298636028926,2.560504198074341,2021-06-19 15:24:12.772380,2021-06-19 15:24:15.336072,0 days 00:00:02.563692,20,0.7044121314824888,10,9,30,25,46,"[1006, 1244]",COMPLETE
2324,2324,inf,inf,2021-06-19 15:24:15.338093,2021-06-19 15:24:15.525587,0 days 00:00:00.187494,20,0.3024868872280035,10,1,30,25,46,"[2229, 1789]",COMPLETE
2325,2325,0.2659921873273111,3.3165132999420166,2021-06-19 15:24:15.528215,2021-06-19 15:24:18.855889,0 days 00:00:03.327674,20,0.8047024443354969,5,9,30,26,46,"[2256, 908]",COMPLETE
2326,2326,0.2348596660796957,2.656395196914673,2021-06-19 15:24:18.857974,2021-06-19 15:24:21.517692,0 days 00:00:02.659718,20,0.7044121314824888,10,15,30,25,46,"[1929, 2215]",COMPLETE
2327,2327,0.2346626662489987,2.76047945022583,2021-06-19 15:24:21.519620,2021-06-19 15:24:24.283472,0 days 00:00:02.763852,10,0.7044121314824888,10,13,30,25,46,"[1246, 2251]",COMPLETE
2328,2328,0.3230893616736391,9.100173473358154,2021-06-19 15:24:24.285516,2021-06-19 15:24:33.389148,0 days 00:00:09.103632,20,0.746930097292227,0,1,24,25,46,"[840, 2060]",COMPLETE
2329,2329,0.23846014862623258,2.6659045219421387,2021-06-19 15:24:33.390821,2021-06-19 15:24:36.060287,0 days 00:00:02.669466,20,0.603627004462215,10,1,8,25,46,"[1727, 316]",COMPLETE
2330,2330,0.23502398713980363,2.6277213096618652,2021-06-19 15:24:36.062067,2021-06-19 15:24:38.693114,0 days 00:00:02.631047,20,0.8047024443354969,10,1,8,25,46,"[2229, 1727]",COMPLETE
2331,2331,0.23097463588122571,2.70443058013916,2021-06-19 15:24:38.695204,2021-06-19 15:24:41.402776,0 days 00:00:02.707572,20,0.7492482924832433,10,1,25,26,46,"[2078, 2078]",COMPLETE
2332,2332,0.23164321380102182,2.5642690658569336,2021-06-19 15:24:41.404907,2021-06-19 15:24:43.972213,0 days 00:00:02.567306,20,0.775837870117549,10,1,30,26,46,"[1974, 1974]",COMPLETE
2333,2333,0.2306918679487987,2.71496319770813,2021-06-19 15:24:43.974082,2021-06-19 15:24:46.692265,0 days 00:00:02.718183,20,0.7044121314824888,10,1,24,25,46,"[1312, 1046]",COMPLETE
2334,2334,0.2443551428160537,2.7324910163879395,2021-06-19 15:24:46.694312,2021-06-19 15:24:49.430392,0 days 00:00:02.736080,20,0.8203412806250039,8,6,8,25,46,"[2078, 2282]",COMPLETE
2335,2335,0.24804330842652844,3.0243401527404785,2021-06-19 15:24:49.432488,2021-06-19 15:24:52.459974,0 days 00:00:03.027486,20,0.9957551362375499,10,1,23,26,46,"[1219, 1219]",COMPLETE
2336,2336,inf,inf,2021-06-19 15:24:52.462025,2021-06-19 15:24:52.611604,0 days 00:00:00.149579,20,0.36256975329980096,10,1,8,25,46,"[316, 2078]",COMPLETE
2337,2337,0.23056456339511547,2.7169501781463623,2021-06-19 15:24:52.624135,2021-06-19 15:24:55.353139,0 days 00:00:02.729004,20,0.8047024443354969,10,1,30,25,46,"[1789, 2229]",COMPLETE
2338,2338,0.22967572613166337,2.588615894317627,2021-06-19 15:24:55.355255,2021-06-19 15:24:57.947092,0 days 00:00:02.591837,20,0.8047024443354969,10,1,30,26,46,"[2048, 1789]",COMPLETE
2339,2339,0.23152809664854465,2.697587013244629,2021-06-19 15:24:57.949173,2021-06-19 15:25:00.650106,0 days 00:00:02.700933,20,0.7492482924832433,10,1,30,24,46,"[2078, 908]",COMPLETE
2340,2340,inf,inf,2021-06-19 15:25:00.652199,2021-06-19 15:25:00.841258,0 days 00:00:00.189059,40,0.3993052334165711,10,1,24,25,46,"[840, 1929]",COMPLETE
2341,2341,0.23809646115829008,2.6556878089904785,2021-06-19 15:25:00.844456,2021-06-19 15:25:03.509179,0 days 00:00:02.664723,70,0.7492482924832433,10,1,11,25,46,"[2060, 1046]",COMPLETE
2342,2342,0.22926534477507735,2.815810203552246,2021-06-19 15:25:03.511301,2021-06-19 15:25:06.330305,0 days 00:00:02.819004,90,0.7492482924832433,10,6,30,25,46,"[1674, 1674]",COMPLETE
2343,2343,0.2320212142454433,2.623474359512329,2021-06-19 15:25:06.332333,2021-06-19 15:25:08.959024,0 days 00:00:02.626691,20,0.7492482924832433,10,1,30,26,46,"[2100, 1789]",COMPLETE
2344,2344,0.27553176582270233,2.564119338989258,2021-06-19 15:25:08.961144,2021-06-19 15:25:11.528431,0 days 00:00:02.567287,10,0.7492482924832433,10,1,23,9,46,"[960, 960]",COMPLETE
2345,2345,0.24380151699674057,2.7154035568237305,2021-06-19 15:25:11.530544,2021-06-19 15:25:14.249469,0 days 00:00:02.718925,20,0.7492482924832433,9,1,4,26,46,"[900, 1046]",COMPLETE
2346,2346,inf,inf,2021-06-19 15:25:14.251543,2021-06-19 15:25:14.397353,0 days 00:00:00.145810,90,0.32639882611111565,10,1,30,2,46,"[880, 880]",COMPLETE
2347,2347,0.23275775373709764,2.545347213745117,2021-06-19 15:25:14.402450,2021-06-19 15:25:16.971444,0 days 00:00:02.568994,20,0.8047024443354969,10,1,25,25,46,"[2063, 2215]",COMPLETE
2348,2348,0.22870157971034913,2.7043707370758057,2021-06-19 15:25:16.973614,2021-06-19 15:25:19.681359,0 days 00:00:02.707745,20,0.8047024443354969,10,1,25,25,46,"[2282, 1205]",COMPLETE
2349,2349,0.23932143193622077,2.543609142303467,2021-06-19 15:25:19.683453,2021-06-19 15:25:22.230403,0 days 00:00:02.546950,20,0.7044121314824888,10,1,8,23,46,"[316, 1929]",COMPLETE
2350,2350,0.23734648816269374,2.720899820327759,2021-06-19 15:25:22.232520,2021-06-19 15:25:25.005566,0 days 00:00:02.773046,20,0.7492482924832433,10,1,24,26,47,"[1244, 900]",COMPLETE
2351,2351,0.23447437326194062,2.580348014831543,2021-06-19 15:25:25.007596,2021-06-19 15:25:27.591295,0 days 00:00:02.583699,20,0.7044121314824888,10,6,30,24,47,"[1674, 1159]",COMPLETE
2352,2352,inf,inf,2021-06-19 15:25:27.593455,2021-06-19 15:25:28.123513,0 days 00:00:00.530058,20,0.40980318519605957,0,9,30,26,47,"[908, 900]",COMPLETE
2353,2353,0.23569754309180424,2.632474899291992,2021-06-19 15:25:28.136428,2021-06-19 15:25:30.782447,0 days 00:00:02.646019,10,0.6415492259649922,10,9,22,23,47,"[908, 849]",COMPLETE
2354,2354,0.24570568133958626,2.9409019947052,2021-06-19 15:25:30.784530,2021-06-19 15:25:33.728901,0 days 00:00:02.944371,20,0.7492482924832433,8,16,30,25,47,"[2100, 1897]",COMPLETE
2355,2355,0.22992172414671574,2.547126531600952,2021-06-19 15:25:33.730962,2021-06-19 15:25:36.281513,0 days 00:00:02.550551,20,0.8047024443354969,10,1,30,26,47,"[1006, 1312]",COMPLETE
2356,2356,0.31156363188634434,5.592375755310059,2021-06-19 15:25:36.283619,2021-06-19 15:25:41.879364,0 days 00:00:05.595745,20,0.7044121314824888,1,1,30,25,47,"[2256, 1244]",COMPLETE
2357,2357,0.23054382953187977,2.5728096961975098,2021-06-19 15:25:41.881480,2021-06-19 15:25:44.457561,0 days 00:00:02.576081,20,0.7044121314824888,10,1,30,25,47,"[1735, 1929]",COMPLETE
2358,2358,inf,inf,2021-06-19 15:25:44.459304,2021-06-19 15:25:44.700477,0 days 00:00:00.241173,20,0.35177013555640757,6,1,2,7,47,"[1006, 1205]",COMPLETE
2359,2359,0.22831639027434705,2.773998498916626,2021-06-19 15:25:44.713666,2021-06-19 15:25:47.496387,0 days 00:00:02.782721,20,0.775837870117549,10,9,30,26,47,"[2297, 1974]",COMPLETE
2360,2360,0.23228171379169107,2.672437906265259,2021-06-19 15:25:47.498456,2021-06-19 15:25:50.174276,0 days 00:00:02.675820,20,0.7044121314824888,9,9,30,25,47,"[1244, 1389]",COMPLETE
2361,2361,0.2292473238120326,2.607672691345215,2021-06-19 15:25:50.176262,2021-06-19 15:25:52.787284,0 days 00:00:02.611022,20,0.7044121314824888,10,10,30,26,47,"[1727, 374]",COMPLETE
2362,2362,0.23665228200265687,2.7032408714294434,2021-06-19 15:25:52.789404,2021-06-19 15:25:55.495908,0 days 00:00:02.706504,20,0.8047024443354969,10,1,30,23,47,"[2256, 2256]",COMPLETE
2363,2363,0.23029011961592832,2.5552618503570557,2021-06-19 15:25:55.497856,2021-06-19 15:25:58.056336,0 days 00:00:02.558480,20,0.7044121314824888,10,1,30,26,47,"[1826, 1046]",COMPLETE
2364,2364,0.2990917761803156,2.7544822692871094,2021-06-19 15:25:58.058441,2021-06-19 15:26:00.816398,0 days 00:00:02.757957,100,0.7044121314824888,10,1,30,3,47,"[1159, 1205]",COMPLETE
2365,2365,0.2319302187057142,2.5520620346069336,2021-06-19 15:26:00.818370,2021-06-19 15:26:03.373764,0 days 00:00:02.555394,10,0.8332087657940292,10,1,30,25,47,"[1135, 849]",COMPLETE
2366,2366,0.2316995814030218,2.687623977661133,2021-06-19 15:26:03.375604,2021-06-19 15:26:06.066830,0 days 00:00:02.691226,20,0.7492482924832433,10,1,30,26,47,"[1046, 2100]",COMPLETE
2367,2367,0.2371196402543,2.619675874710083,2021-06-19 15:26:06.068609,2021-06-19 15:26:08.691492,0 days 00:00:02.622883,10,0.603627004462215,10,11,8,25,47,"[316, 316]",COMPLETE
2368,2368,0.25032426591016294,2.600154161453247,2021-06-19 15:26:08.693147,2021-06-19 15:26:11.296656,0 days 00:00:02.603509,10,0.7492482924832433,9,1,30,22,47,"[745, 880]",COMPLETE
2369,2369,0.23114241542957203,2.7005367279052734,2021-06-19 15:26:11.298324,2021-06-19 15:26:14.002128,0 days 00:00:02.703804,20,0.7044121314824888,10,1,30,26,47,"[1735, 2312]",COMPLETE
2370,2370,0.2298432656570145,2.771066904067993,2021-06-19 15:26:14.004004,2021-06-19 15:26:16.778502,0 days 00:00:02.774498,20,0.9454200822293115,10,1,30,25,47,"[2048, 1735]",COMPLETE
2371,2371,0.26665994997884646,2.6916866302490234,2021-06-19 15:26:16.780472,2021-06-19 15:26:19.475583,0 days 00:00:02.695111,20,0.7043108602627517,10,1,30,12,47,"[2312, 840]",COMPLETE
2372,2372,0.23146584756689134,2.5555360317230225,2021-06-19 15:26:19.477688,2021-06-19 15:26:22.036804,0 days 00:00:02.559116,30,0.7044121314824888,10,1,30,26,47,"[993, 374]",COMPLETE
2373,2373,0.23888452664074836,2.758275270462036,2021-06-19 15:26:22.038896,2021-06-19 15:26:24.800652,0 days 00:00:02.761756,20,0.7044121314824888,10,9,8,25,47,"[1205, 1244]",COMPLETE
2374,2374,0.29538674023698075,2.62436580657959,2021-06-19 15:26:24.802717,2021-06-19 15:26:27.430836,0 days 00:00:02.628119,20,0.8047024443354969,10,1,26,3,47,"[2256, 411]",COMPLETE
2375,2375,0.30349333256708844,2.578587293624878,2021-06-19 15:26:27.432519,2021-06-19 15:26:30.014443,0 days 00:00:02.581924,20,0.7044121314824888,10,9,30,3,47,"[1046, 374]",COMPLETE
2376,2376,0.23428696336948435,2.742000102996826,2021-06-19 15:26:30.016561,2021-06-19 15:26:32.761787,0 days 00:00:02.745226,10,0.775837870117549,10,1,30,25,47,"[1028, 1826]",COMPLETE
2377,2377,0.33110699064446636,2.6112515926361084,2021-06-19 15:26:32.763553,2021-06-19 15:26:35.378178,0 days 00:00:02.614625,20,0.7044121314824888,10,9,30,3,47,"[1159, 374]",COMPLETE
2378,2378,0.2334871045802926,2.771765947341919,2021-06-19 15:26:35.380094,2021-06-19 15:26:38.155235,0 days 00:00:02.775141,20,0.8047024443354969,10,1,8,25,47,"[1929, 2063]",COMPLETE
2379,2379,0.22995913153725986,2.665863037109375,2021-06-19 15:26:38.157345,2021-06-19 15:26:40.826581,0 days 00:00:02.669236,20,0.8047024443354969,10,2,24,26,47,"[900, 840]",COMPLETE
2380,2380,0.23606073121812188,2.57914662361145,2021-06-19 15:26:40.828536,2021-06-19 15:26:43.410919,0 days 00:00:02.582383,20,0.603627004462215,10,1,8,25,47,"[1656, 316]",COMPLETE
2381,2381,0.2832620955211359,3.5055644512176514,2021-06-19 15:26:43.412773,2021-06-19 15:26:46.921771,0 days 00:00:03.508998,20,0.6415492259649922,4,1,24,25,47,"[1727, 849]",COMPLETE
2382,2382,0.24457516240621066,2.6736574172973633,2021-06-19 15:26:46.923645,2021-06-19 15:26:49.600696,0 days 00:00:02.677051,20,0.7492482924832433,10,1,9,28,47,"[1046, 745]",COMPLETE
2383,2383,0.3042322945217582,2.7081658840179443,2021-06-19 15:26:49.602819,2021-06-19 15:26:52.314380,0 days 00:00:02.711561,20,0.7044121314824888,10,1,30,2,47,"[1929, 1851]",COMPLETE
2384,2384,0.2952115478466013,2.677664041519165,2021-06-19 15:26:52.316353,2021-06-19 15:26:54.997465,0 days 00:00:02.681112,20,0.7044121314824888,10,9,30,5,47,"[1244, 1745]",COMPLETE
2385,2385,0.23353755172694576,2.7139081954956055,2021-06-19 15:26:54.999599,2021-06-19 15:26:57.716724,0 days 00:00:02.717125,10,0.8047024443354969,10,1,24,25,47,"[1246, 840]",COMPLETE
2386,2386,inf,inf,2021-06-19 15:26:57.718615,2021-06-19 15:26:57.998753,0 days 00:00:00.280138,10,0.44305947831949166,10,1,30,13,47,"[1416, 1246]",COMPLETE
2387,2387,0.323314619383781,2.713203191757202,2021-06-19 15:26:58.004920,2021-06-19 15:27:00.725238,0 days 00:00:02.720318,20,0.7044121314824888,9,9,29,0,47,"[1135, 1218]",COMPLETE
2388,2388,0.23201714630519019,2.6421170234680176,2021-06-19 15:27:00.727328,2021-06-19 15:27:03.372867,0 days 00:00:02.645539,20,0.7044121314824888,10,7,23,26,47,"[1656, 1219]",COMPLETE
2389,2389,inf,inf,2021-06-19 15:27:03.375053,2021-06-19 15:27:03.865745,0 days 00:00:00.490692,20,0.5685471453912088,10,1,30,26,47,"[2100, 1046]",COMPLETE
2390,2390,0.2304182655762874,2.7430217266082764,2021-06-19 15:27:03.870035,2021-06-19 15:27:06.620053,0 days 00:00:02.750018,20,0.7044121314824888,10,9,30,25,47,"[1244, 1244]",COMPLETE
2391,2391,inf,inf,2021-06-19 15:27:06.622187,2021-06-19 15:27:06.777036,0 days 00:00:00.154849,20,0.3551961349267104,10,1,30,26,47,"[993, 1929]",COMPLETE
2392,2392,0.26832507159482455,2.5943784713745117,2021-06-19 15:27:06.779636,2021-06-19 15:27:09.385197,0 days 00:00:02.605561,20,0.7492482924832433,10,1,30,10,47,"[908, 2100]",COMPLETE
2393,2393,0.23753245055679253,2.692495822906494,2021-06-19 15:27:09.387086,2021-06-19 15:27:12.082922,0 days 00:00:02.695836,20,0.603627004462215,10,1,30,25,47,"[316, 2229]",COMPLETE
2394,2394,0.23556838572149702,2.555192708969116,2021-06-19 15:27:12.084998,2021-06-19 15:27:14.643775,0 days 00:00:02.558777,80,0.7044121314824888,10,1,30,27,47,"[1006, 2297]",COMPLETE
2395,2395,0.2861088558422431,2.7340087890625,2021-06-19 15:27:14.645662,2021-06-19 15:27:17.383057,0 days 00:00:02.737395,20,0.8047024443354969,10,1,30,2,47,"[2229, 993]",COMPLETE
2396,2396,0.3084772124170722,5.490250825881958,2021-06-19 15:27:17.385050,2021-06-19 15:27:22.878824,0 days 00:00:05.493774,20,0.775837870117549,1,1,24,26,47,"[2297, 2063]",COMPLETE
2397,2397,0.23733151878775108,2.6070752143859863,2021-06-19 15:27:22.880980,2021-06-19 15:27:25.491383,0 days 00:00:02.610403,10,0.775837870117549,10,1,30,26,47,"[2297, 1246]",COMPLETE
